FIPS,State,County,PC_SNAPBEN,SNAP_PART_RATE,SNAP_OAPP,SNAP_FACEWAIVER,SNAP_VEHEXCL,SNAP_BBCE,SNAP_REPORTSIMPLE,PCT_FREE_LUNCH,PCT_REDUCED_LUNCH,PCT_WIC
17193,IL,White,21.88305805,98.305,1,1,1,1,1,51.43193409,3.962338172,1.925303367
17195,IL,Whiteside,16.60288257,98.305,1,1,1,1,1,54.21751231,0,1.925303367
17197,IL,Will,12.16820764,98.305,1,1,1,1,1,36.72133745,2.877743443,1.925303367
17199,IL,Williamson,26.39359462,98.305,1,1,1,1,1,51.24521073,3.620689655,1.925303367
17201,IL,Winnebago,29.9470461,98.305,1,1,1,1,1,63.66583432,3.009593902,1.925303367
17203,IL,Woodford,6.56102627,98.305,1,1,1,1,1,28.72355735,0,1.925303367
18001,IN,Adams,9.937941488,89.421,0.5,1,1,1,1,31.57894737,7.987072946,2.333715527
18003,IN,Allen,15.83229178,89.421,0.5,1,1,1,1,43.43200311,7.160200923,2.333715527
18005,IN,Bartholomew,11.32253645,89.421,0.5,1,1,1,1,35.27284417,8.968898176,2.333715527
18007,IN,Benton,15.39082315,89.421,0.5,1,1,1,1,37.33905579,10.72961373,2.333715527
18009,IN,Blackford,18.90887388,89.421,0.5,1,1,1,1,45.54230551,8.063600227,2.333715527
18011,IN,Boone,6.720557308,89.421,0.5,1,1,1,1,15.59805344,5.668914881,2.333715527
18013,IN,Brown,11.99253748,89.421,0.5,1,1,1,1,41.88606989,13.02058401,2.333715527
18015,IN,Carroll,9.049773756,89.421,0.5,1,1,1,1,35.95548734,11.85725249,2.333715527
18017,IN,Cass,14.77887494,89.421,0.5,1,1,1,1,42.87000901,8.961272891,2.333715527
18019,IN,Clark,11.61916761,89.421,0.5,1,1,1,1,41.73847229,8.948532837,2.333715527
18021,IN,Clay,15.61575735,89.421,0.5,1,1,1,1,43.96292005,9.942062572,2.333715527
18023,IN,Clinton,15.2173468,89.421,0.5,1,1,1,1,47.53057011,8.194378275,2.333715527
18025,IN,Crawford,15.91341579,89.421,0.5,1,1,1,1,48.20668693,11.97568389,2.333715527
18027,IN,Daviess,10.50676087,89.421,0.5,1,1,1,1,42.77826855,9.45229682,2.333715527
18029,IN,Dearborn,10.49183089,89.421,0.5,1,1,1,1,30.18498101,5.757687125,2.333715527
18031,IN,Decatur,14.80821935,89.421,0.5,1,1,1,1,38.13405797,10.82427536,2.333715527
18033,IN,DeKalb,12.80831199,89.421,0.5,1,1,1,1,33.32874639,11.61414614,2.333715527
18035,IN,Delaware,18.39497554,89.421,0.5,1,1,1,1,44.04261987,8.02256346,2.333715527
18037,IN,Dubois,6.201723989,89.421,0.5,1,1,1,1,24.58654906,8.958103638,2.333715527
18039,IN,Elkhart,17.5177748,89.421,0.5,1,1,1,1,43.00367506,9.675826888,2.333715527
18041,IN,Fayette,26.08213097,89.421,0.5,1,1,1,1,54.72251868,9.92529349,2.333715527
18043,IN,Floyd,14.03924736,89.421,0.5,1,1,1,1,36.8562097,6.77497697,2.333715527
18045,IN,Fountain,12.69956459,89.421,0.5,1,1,1,1,38.30220713,8.421052632,2.333715527
18047,IN,Franklin,12.2287753,89.421,0.5,1,1,1,1,32.41167435,8.115719406,2.333715527
18049,IN,Fulton,16.46333465,89.421,0.5,1,1,1,1,39.06976744,9.634551495,2.333715527
18051,IN,Gibson,10.25561282,89.421,0.5,1,1,1,1,30.30181087,8.108651911,2.333715527
18053,IN,Grant,19.55548662,89.421,0.5,1,1,1,1,49.58799294,9.083774769,2.333715527
18055,IN,Greene,14.26296867,89.421,0.5,1,1,1,1,38.96875599,8.798159862,2.333715527
18057,IN,Hamilton,3.138490333,89.421,0.5,1,1,1,1,11.99327836,4.095350288,2.333715527
18059,IN,Hancock,8.343463366,89.421,0.5,1,1,1,1,21.17191819,6.309721235,2.333715527
18061,IN,Harrison,11.8843395,89.421,0.5,1,1,1,1,34.33744856,9.942386831,2.333715527
18063,IN,Hendricks,4.725556069,89.421,0.5,1,1,1,1,18.90850615,6.891353144,2.333715527
18065,IN,Henry,18.81621467,89.421,0.5,1,1,1,1,42.94250432,8.538042757,2.333715527
18067,IN,Howard,18.14380225,89.421,0.5,1,1,1,1,45.04105677,7.832916815,2.333715527
18069,IN,Huntington,12.53630908,89.421,0.5,1,1,1,1,36.69288458,9.804280227,2.333715527
18071,IN,Jackson,12.49781905,89.421,0.5,1,1,1,1,42.31983922,10.72351421,2.333715527
18073,IN,Jasper,11.63646856,89.421,0.5,1,1,1,1,33.84731102,7.690861226,2.333715527
18075,IN,Jay,14.94130623,89.421,0.5,1,1,1,1,42.39099047,11.31966503,2.333715527
18077,IN,Jefferson,14.92376405,89.421,0.5,1,1,1,1,43.30175913,9.607577808,2.333715527
18079,IN,Jennings,17.62321021,89.421,0.5,1,1,1,1,47.49275685,12.90394473,2.333715527
18081,IN,Johnson,9.221252014,89.421,0.5,1,1,1,1,28.61132661,8.933281614,2.333715527
18083,IN,Knox,15.71613312,89.421,0.5,1,1,1,1,43.77372817,9.187547456,2.333715527
18085,IN,Kosciusko,9.791917782,89.421,0.5,1,1,1,1,38.33306042,10.71720976,2.333715527
18087,IN,LaGrange,5.889426185,89.421,0.5,1,1,1,1,29.03675318,15.58961853,2.333715527
18089,IN,Lake,22.88599655,89.421,0.5,1,1,1,1,51.07607306,5.640939031,2.333715527
18091,IN,LaPorte,19.75030546,89.421,0.5,1,1,1,1,46.16466452,7.647231175,2.333715527
18093,IN,Lawrence,13.69865523,89.421,0.5,1,1,1,1,40.68627451,10.66547831,2.333715527
18095,IN,Madison,17.50518038,89.421,0.5,1,1,1,1,49.29259791,7.566126717,2.333715527
18097,IN,Marion,22.91880317,89.421,0.5,1,1,1,1,59.71326674,7.046221039,2.333715527
18099,IN,Marshall,11.84518208,89.421,0.5,1,1,1,1,40.98939929,11.06372609,2.333715527
18101,IN,Martin,12.23301606,89.421,0.5,1,1,1,1,40.14696059,9.084836339,2.333715527
18103,IN,Miami,16.4986166,89.421,0.5,1,1,1,1,45.18885661,9.50264912,2.333715527
18105,IN,Monroe,8.073553912,89.421,0.5,1,1,1,1,30.87443311,6.058673469,2.333715527
18107,IN,Montgomery,13.20730823,89.421,0.5,1,1,1,1,39.51924693,8.623298033,2.333715527
18109,IN,Morgan,15.27606276,89.421,0.5,1,1,1,1,36.09962158,8.93250022,2.333715527
18111,IN,Newton,12.64700281,89.421,0.5,1,1,1,1,44.36681223,8.296943231,2.333715527
18113,IN,Noble,11.85116941,89.421,0.5,1,1,1,1,40.72185697,10.59975849,2.333715527
18115,IN,Ohio,8.816262354,89.421,0.5,1,1,1,1,27.77085928,8.094645081,2.333715527
18117,IN,Orange,16.94763271,89.421,0.5,1,1,1,1,43.39334757,10.28379616,2.333715527
18119,IN,Owen,18.20926843,89.421,0.5,1,1,1,1,45.94290008,8.52742299,2.333715527
18121,IN,Parke,13.50870956,89.421,0.5,1,1,1,1,48.84751773,7.04787234,2.333715527
18123,IN,Perry,10.48890729,89.421,0.5,1,1,1,1,38.99176955,7.064471879,2.333715527
18125,IN,Pike,11.0411991,89.421,0.5,1,1,1,1,31.61423414,10.10830325,2.333715527
18127,IN,Porter,9.368792169,89.421,0.5,1,1,1,1,28.37754918,6.98790832,2.333715527
18129,IN,Posey,9.778344449,89.421,0.5,1,1,1,1,28.90690523,6.206318144,2.333715527
18131,IN,Pulaski,15.00789889,89.421,0.5,1,1,1,1,36.2412993,10.99767981,2.333715527
18133,IN,Putnam,11.24150519,89.421,0.5,1,1,1,1,38.99307315,8.109477952,2.333715527
18135,IN,Randolph,17.05592912,89.421,0.5,1,1,1,1,44.60266422,11.64446486,2.333715527
18137,IN,Ripley,10.58108877,89.421,0.5,1,1,1,1,34.24718107,8.688923281,2.333715527
18139,IN,Rush,15.28649726,89.421,0.5,1,1,1,1,40.23323615,9.371095377,2.333715527
18141,IN,St. Joseph,17.62613718,89.421,0.5,1,1,1,1,49.43793972,8.48931696,2.333715527
18143,IN,Scott,23.70607837,89.421,0.5,1,1,1,1,49.86037065,8.860116781,2.333715527
18145,IN,Shelby,14.80768942,89.421,0.5,1,1,1,1,39.04387866,8.667388949,2.333715527
18147,IN,Spencer,8.997925411,89.421,0.5,1,1,1,1,28.01312649,7.070405728,2.333715527
18149,IN,Starke,23.43795408,89.421,0.5,1,1,1,1,47.03794704,9.363909364,2.333715527
18151,IN,Steuben,12.24897844,89.421,0.5,1,1,1,1,34.00154202,11.95065536,2.333715527
18153,IN,Sullivan,13.67053726,89.421,0.5,1,1,1,1,41.20082816,10.21394065,2.333715527
18155,IN,Switzerland,14.03558854,89.421,0.5,1,1,1,1,43.50649351,9.285714286,2.333715527
18157,IN,Tippecanoe,10.67705389,89.421,0.5,1,1,1,1,39.24156072,6.2604121,2.333715527
18159,IN,Tipton,10.98068707,89.421,0.5,1,1,1,1,31.53463452,8.18982013,2.333715527
18161,IN,Union,18.13759555,89.421,0.5,1,1,1,1,34.96551724,9.931034483,2.333715527
18163,IN,Vanderburgh,16.39542489,89.421,0.5,1,1,1,1,49.61822126,9.232104121,2.333715527
18165,IN,Vermillion,13.0591446,89.421,0.5,1,1,1,1,41.21431444,8.363490149,2.333715527
18167,IN,Vigo,17.38574046,89.421,0.5,1,1,1,1,47.57609189,9.137517035,2.333715527
18169,IN,Wabash,12.29410236,89.421,0.5,1,1,1,1,39.02347418,10.04694836,2.333715527
18171,IN,Warren,8.595008052,89.421,0.5,1,1,1,1,31.99651264,8.02092415,2.333715527
18173,IN,Warrick,6.636346011,89.421,0.5,1,1,1,1,23.39250493,8.027613412,2.333715527
18175,IN,Washington,16.58489953,89.421,0.5,1,1,1,1,42.27488152,9.81042654,2.333715527
18177,IN,Wayne,18.30412238,89.421,0.5,1,1,1,1,51.88046919,9.299944144,2.333715527
18179,IN,Wells,8.856236055,89.421,0.5,1,1,1,1,28.41598661,8.328102113,2.333715527
18181,IN,White,12.16768494,89.421,0.5,1,1,1,1,37.38879004,10.45373665,2.333715527
18183,IN,Whitley,9.020811499,89.421,0.5,1,1,1,1,23.9758227,8.629952989,2.333715527
19001,IA,Adair,10.60879212,95.992,1,1,1,1,1,35.16090584,8.343265793,2.032115955
19003,IA,Adams,11.15398261,95.992,1,1,1,1,1,35.16260163,11.78861789,2.032115955
19005,IA,Allamakee,10.09700812,95.992,1,1,1,1,1,50.66912783,13.29026304,2.032115955
19007,IA,Appanoose,17.09691127,95.992,1,1,1,1,1,38.96620278,8.548707753,2.032115955
19009,IA,Audubon,8.757406762,95.992,1,1,1,1,1,31.90348525,8.042895442,2.032115955
19011,IA,Benton,8.507708893,95.992,1,1,1,1,1,24.53063241,5.187747036,2.032115955
19013,IA,Black Hawk,16.29600222,95.992,1,1,1,1,1,44.58200942,7.127204996,2.032115955
19015,IA,Boone,10.16772672,95.992,1,1,1,1,1,28.78000495,5.567928731,2.032115955
19017,IA,Bremer,5.259830233,95.992,1,1,1,1,1,16.47989453,5.537244562,2.032115955
19019,IA,Buchanan,8.221083918,95.992,1,1,1,1,1,21.94684981,6.837862048,2.032115955
19021,IA,Buena Vista,13.16394762,95.992,1,1,1,1,1,51.72496406,10.15812171,2.032115955
19023,IA,Butler,8.928571429,95.992,1,1,1,1,1,23.73839322,7.832054905,2.032115955
19025,IA,Calhoun,8.606362773,95.992,1,1,1,1,1,30.64516129,9.343715239,2.032115955
19027,IA,Carroll,8.903463858,95.992,1,1,1,1,1,26.8877216,8.69993434,2.032115955
19029,IA,Cass,13.42294444,95.992,1,1,1,1,1,35.34635879,10.79928952,2.032115955
19031,IA,Cedar,7.819591185,95.992,1,1,1,1,1,23.07692308,5.186480186,2.032115955
19033,IA,Cerro Gordo,13.50376849,95.992,1,1,1,1,1,35.08920986,8.920985556,2.032115955
19035,IA,Cherokee,9.012708567,95.992,1,1,1,1,1,31.48602256,9.122118686,2.032115955
19037,IA,Chickasaw,7.654116674,95.992,1,1,1,1,1,22.43229433,7.766990291,2.032115955
19039,IA,Clarke,14.83684875,95.992,1,1,1,1,1,44.8196909,11.44819691,2.032115955
19041,IA,Clay,10.60174236,95.992,1,1,1,1,1,35.03588012,10.17306881,2.032115955
19043,IA,Clayton,6.817924635,95.992,1,1,1,1,1,25.47092547,8.5995086,2.032115955
19045,IA,Clinton,19.79860134,95.992,1,1,1,1,1,36.62395397,6.707635983,2.032115955
19047,IA,Crawford,12.02592462,95.992,1,1,1,1,1,51.70827858,11.13666229,2.032115955
19049,IA,Dallas,5.19537327,95.992,1,1,1,1,1,18.82410764,4.472568655,2.032115955
19051,IA,Davis,8.051346322,95.992,1,1,1,1,1,,,2.032115955
19053,IA,Decatur,17.31826512,95.992,1,1,1,1,1,47.58394758,13.34971335,2.032115955
19055,IA,Delaware,7.262821249,95.992,1,1,1,1,1,26.50412898,9.673613842,2.032115955
19057,IA,Des Moines,20.80780293,95.992,1,1,1,1,1,43.604389,5.98226364,2.032115955
19059,IA,Dickinson,6.920920453,95.992,1,1,1,1,1,24.2680776,8.148148148,2.032115955
19061,IA,Dubuque,12.33759988,95.992,1,1,1,1,1,28.10625536,6.740931163,2.032115955
19063,IA,Emmet,11.6026168,95.992,1,1,1,1,1,36.42091997,8.065532451,2.032115955
19065,IA,Fayette,12.88137269,95.992,1,1,1,1,1,36.54241268,10.30231876,2.032115955
19067,IA,Floyd,13.57548786,95.992,1,1,1,1,1,36.51315789,7.03125,2.032115955
19069,IA,Franklin,10.65515457,95.992,1,1,1,1,1,41.43468951,8.137044968,2.032115955
19071,IA,Fremont,13.70375737,95.992,1,1,1,1,1,35.390625,6.5625,2.032115955
19073,IA,Greene,15.08556548,95.992,1,1,1,1,1,37.92880259,10.35598706,2.032115955
19075,IA,Grundy,5.095464432,95.992,1,1,1,1,1,21.05022831,6.073059361,2.032115955
19077,IA,Guthrie,9.792428647,95.992,1,1,1,1,1,29.92459943,7.492931197,2.032115955
19079,IA,Hamilton,11.14178663,95.992,1,1,1,1,1,36.93246852,6.562380771,2.032115955
19081,IA,Hancock,6.531634046,95.992,1,1,1,1,1,28.11320755,7.48427673,2.032115955
19083,IA,Hardin,11.11368372,95.992,1,1,1,1,1,32.41721854,7.483443709,2.032115955
19085,IA,Harrison,11.52793375,95.992,1,1,1,1,1,27.86756011,8.435159637,2.032115955
19087,IA,Henry,13.47275287,95.992,1,1,1,1,1,37.06119913,7.424666045,2.032115955
19089,IA,Howard,8.202555069,95.992,1,1,1,1,1,31.33940182,12.54876463,2.032115955
19091,IA,Humboldt,8.878064111,95.992,1,1,1,1,1,32.37364044,7.2296865,2.032115955
19093,IA,Ida,9.137635637,95.992,1,1,1,1,1,27.41635688,8.921933086,2.032115955
19095,IA,Iowa,6.323382781,95.992,1,1,1,1,1,23.27892122,5.32292406,2.032115955
19097,IA,Jackson,12.25540591,95.992,1,1,1,1,1,33.34523385,7.390217779,2.032115955
19099,IA,Jasper,13.40675397,95.992,1,1,1,1,1,33.31011666,6.982413373,2.032115955
19101,IA,Jefferson,13.23307007,95.992,1,1,1,1,1,31.58326497,7.670221493,2.032115955
19103,IA,Johnson,8.511624368,95.992,1,1,1,1,1,25.93260781,3.829366234,2.032115955
19105,IA,Jones,9.316008826,95.992,1,1,1,1,1,32.54101105,7.900903917,2.032115955
19107,IA,Keokuk,11.42758416,95.992,1,1,1,1,1,26.61016949,7.627118644,2.032115955
19109,IA,Kossuth,7.340811613,95.992,1,1,1,1,1,28.07104095,10.16280217,2.032115955
19111,IA,Lee,18.75956393,95.992,1,1,1,1,1,44.36717663,8.861514008,2.032115955
19113,IA,Linn,13.4054773,95.992,1,1,1,1,1,29.47269822,5.168328834,2.032115955
19115,IA,Louisa,10.72923159,95.992,1,1,1,1,1,44.82338611,7.511165246,2.032115955
19117,IA,Lucas,15.42606228,95.992,1,1,1,1,1,47.49439043,5.235602094,2.032115955
19119,IA,Lyon,4.709620677,95.992,1,1,1,1,1,20.35984848,6.723484848,2.032115955
19121,IA,Madison,8.557728947,95.992,1,1,1,1,1,23.92545837,6.251878569,2.032115955
19123,IA,Mahaska,15.24531575,95.992,1,1,1,1,1,37.5603476,7.112970711,2.032115955
19125,IA,Marion,9.826700059,95.992,1,1,1,1,1,25.1083815,5.816473988,2.032115955
19127,IA,Marshall,15.7936743,95.992,1,1,1,1,1,49.81939428,8.280077799,2.032115955
19129,IA,Mills,10.62549218,95.992,1,1,1,1,1,27.95828319,8.223024469,2.032115955
19131,IA,Mitchell,5.716757826,95.992,1,1,1,1,1,22.12065814,8.836075564,2.032115955
19133,IA,Monona,12.46192705,95.992,1,1,1,1,1,39.76405274,12.42192922,2.032115955
19135,IA,Monroe,11.78641835,95.992,1,1,1,1,1,30.68088597,6.316652994,2.032115955
19137,IA,Montgomery,17.63306281,95.992,1,1,1,1,1,43.58689617,8.606329817,2.032115955
19139,IA,Muscatine,17.58994506,95.992,1,1,1,1,1,42.71168274,7.690246517,2.032115955
19141,IA,O'Brien,8.095646579,95.992,1,1,1,1,1,29.69298246,9.736842105,2.032115955
19143,IA,Osceola,7.086121539,95.992,1,1,1,1,1,31.47023086,8.262454435,2.032115955
19145,IA,Page,13.79850955,95.992,1,1,1,1,1,32.86367098,7.27341965,2.032115955
19147,IA,Palo Alto,9.04548273,95.992,1,1,1,1,1,28.9921466,10.73298429,2.032115955
19149,IA,Plymouth,6.255101085,95.992,1,1,1,1,1,22.8147066,6.622839055,2.032115955
19151,IA,Pocahontas,12.15848949,95.992,1,1,1,1,1,44.60093897,7.511737089,2.032115955
19153,IA,Polk,17.20349927,95.992,1,1,1,1,1,37.92483271,6.609537412,2.032115955
19155,IA,Pottawattamie,19.01358508,95.992,1,1,1,1,1,35.66402814,5.773338359,2.032115955
19157,IA,Poweshiek,7.621182656,95.992,1,1,1,1,1,25.55081734,8.528784648,2.032115955
19159,IA,Ringgold,11.49254716,95.992,1,1,1,1,1,38.18424566,8.010680908,2.032115955
19161,IA,Sac,8.61724448,95.992,1,1,1,1,1,31.18527043,11.79516686,2.032115955
19163,IA,Scott,21.69464289,95.992,1,1,1,1,1,35.18545349,4.024195885,2.032115955
19165,IA,Shelby,9.079716836,95.992,1,1,1,1,1,24.70826991,8.929477423,2.032115955
19167,IA,Sioux,4.371451044,95.992,1,1,1,1,1,29.51882845,9.644351464,2.032115955
19169,IA,Story,6.775925657,95.992,1,1,1,1,1,20.5955335,4.333569656,2.032115955
19171,IA,Tama,11.2209984,95.992,1,1,1,1,1,37.46086957,8.8,2.032115955
19173,IA,Taylor,12.20099534,95.992,1,1,1,1,1,39.7979798,9.595959596,2.032115955
19175,IA,Union,15.52582952,95.992,1,1,1,1,1,43.65404299,9.518935517,2.032115955
19177,IA,Van Buren,10.81911263,95.992,1,1,1,1,1,31.38121547,11.93370166,2.032115955
19179,IA,Wapello,21.04611136,95.992,1,1,1,1,1,46.05802327,7.06441567,2.032115955
19181,IA,Warren,7.687280143,95.992,1,1,1,1,1,18.98707576,5.400861616,2.032115955
19183,IA,Washington,9.73739008,95.992,1,1,1,1,1,27.69270036,7.886676876,2.032115955
19185,IA,Wayne,13.40171208,95.992,1,1,1,1,1,42.67782427,10.87866109,2.032115955
19187,IA,Webster,18.37334198,95.992,1,1,1,1,1,46.75426554,10.64914689,2.032115955
19189,IA,Winnebago,9.73155421,95.992,1,1,1,1,1,28.02494802,11.64241164,2.032115955
19191,IA,Winneshiek,4.846455302,95.992,1,1,1,1,1,17.8584392,9.909255898,2.032115955
19193,IA,Woodbury,19.76710519,95.992,1,1,1,1,1,48.87882346,9.372029302,2.032115955
19195,IA,Worth,7.835228775,95.992,1,1,1,1,1,28.35209826,8.085977482,2.032115955
19197,IA,Wright,13.09588898,95.992,1,1,1,1,1,43.04610733,7.747543462,2.032115955
20001,KS,Allen,13.85832547,77.389,1,1,1,1,1,45.91510726,14.42263806,2.158562244
20003,KS,Anderson,9.330265849,77.389,1,1,1,1,1,39.00156006,11.07644306,2.158562244
20005,KS,Atchison,14.45345034,77.389,1,1,1,1,1,52.02614379,12.2875817,2.158562244
20007,KS,Barber,4.407799212,77.389,1,1,1,1,1,27.7027027,12.97297297,2.158562244
20009,KS,Barton,10.99648113,77.389,1,1,1,1,1,50.93607306,11.96347032,2.158562244
20011,KS,Bourbon,14.24544961,77.389,1,1,1,1,1,49.11016949,11.18644068,2.158562244
20013,KS,Brown,12.79288524,77.389,1,1,1,1,1,49.45578231,11.70068027,2.158562244
20015,KS,Butler,9.03890332,77.389,1,1,1,1,1,21.00896486,6.147335598,2.158562244
20017,KS,Chase,7.940956652,77.389,1,1,1,0,1,27.52808989,8.988764045,2.158562244
20019,KS,Chautauqua,13.4384827,77.389,1,1,1,0,1,50.97001764,13.58024691,2.158562244
20021,KS,Cherokee,17.15221374,77.389,1,1,1,0,1,51.73834664,11.25418491,2.158562244
20023,KS,Cheyenne,5.644460985,77.389,1,1,1,0,1,37.55868545,11.50234742,2.158562244
20025,KS,Clark,7.260252114,77.389,1,1,1,0,1,40,9.247311828,2.158562244
20027,KS,Clay,6.564748201,77.389,1,1,1,0,1,29.62962963,13.67521368,2.158562244
20029,KS,Cloud,8.563436203,77.389,1,1,1,0,1,37.24808895,16.40027797,2.158562244
20031,KS,Coffey,7.636479643,77.389,1,1,1,0,1,29.86022872,11.49936468,2.158562244
20033,KS,Comanche,4.939278593,77.389,1,1,1,0,1,22.28571429,16,2.158562244
20035,KS,Cowley,16.40020125,77.389,1,1,1,0,1,52.12714721,11.54278375,2.158562244
20037,KS,Crawford,17.20365697,77.389,1,1,1,0,1,51.18348162,8.040960215,2.158562244
20039,KS,Decatur,7.262474368,77.389,1,1,1,0,1,28.01120448,15.12605042,2.158562244
20041,KS,Dickinson,8.038737992,77.389,1,1,1,0,1,36.86463349,13.80417335,2.158562244
20043,KS,Doniphan,10.98074609,77.389,1,1,1,0,1,41.77040111,13.00138313,2.158562244
20045,KS,Douglas,6.988084637,77.389,1,1,1,0,1,30.75023361,8.3566947,2.158562244
20047,KS,Edwards,7.154882155,77.389,1,1,1,0,1,40.65420561,14.01869159,2.158562244
20049,KS,Elk,11.68972585,77.389,1,1,1,0,1,54.90981964,8.617234469,2.158562244
20051,KS,Ellis,6.181665748,77.389,1,1,1,0,1,27.65013055,11.48825065,2.158562244
20053,KS,Ellsworth,4.805160611,77.389,1,1,1,0,1,29.47154472,14.63414634,2.158562244
20055,KS,Finney,13.06531532,77.389,1,1,1,0,1,57.60756719,12.48125505,2.158562244
20057,KS,Ford,12.42350835,77.389,1,1,1,0,1,68.88571057,10.71382135,2.158562244
20059,KS,Franklin,12.84609466,77.389,1,1,1,0,1,44.3186862,11.45139814,2.158562244
20061,KS,Geary,9.207430843,77.389,1,1,1,0,1,41.22607415,20.9476643,2.158562244
20063,KS,Gove,3.418642579,77.389,1,1,1,0,1,24.23580786,12.88209607,2.158562244
20065,KS,Graham,5.858117677,77.389,1,1,1,0,1,33.24808184,15.34526854,2.158562244
20067,KS,Grant,7.509752926,77.389,1,1,1,0,1,48.59307359,12.22943723,2.158562244
20069,KS,Gray,3.992343451,77.389,1,1,1,0,1,34.07960199,9.286898839,2.158562244
20071,KS,Greeley,4.619083776,77.389,1,1,1,0,1,41.81818182,15.27272727,2.158562244
20073,KS,Greenwood,13.14595345,77.389,1,1,1,0,1,51.46771037,9.686888454,2.158562244
20075,KS,Hamilton,7.355904877,77.389,1,1,1,0,1,51.47601476,15.86715867,2.158562244
20077,KS,Harper,9.470679813,77.389,1,1,1,0,1,48.15498155,12.45387454,2.158562244
20079,KS,Harvey,8.79693289,77.389,1,1,1,0,1,37.48913232,12.98904538,2.158562244
20081,KS,Haskell,4.497289305,77.389,1,1,1,0,1,54.8156956,8.561236623,2.158562244
20083,KS,Hodgeman,4.790787623,77.389,1,1,1,0,1,26.93602694,15.82491582,2.158562244
20085,KS,Jackson,7.071578631,77.389,1,1,1,0,1,36.06489185,7.903494176,2.158562244
20087,KS,Jefferson,6.437749303,77.389,1,1,1,0,1,31.30408833,12.3246792,2.158562244
20089,KS,Jewell,6.128274009,77.389,1,1,1,0,1,40.71661238,13.68078176,2.158562244
20091,KS,Johnson,3.761503081,77.389,1,1,1,0,1,19.05563318,6.493712689,2.158562244
20093,KS,Kearny,7.704322864,77.389,1,1,1,0,1,47.34561213,10.61755146,2.158562244
20095,KS,Kingman,5.956269872,77.389,1,1,1,0,1,35.88850174,12.36933798,2.158562244
20097,KS,Kiowa,4.756320042,77.389,1,1,1,0,1,38.44621514,12.35059761,2.158562244
20099,KS,Labette,14.50672322,77.389,1,1,1,0,1,49.23118425,15.34933909,2.158562244
20101,KS,Lane,5.462016436,77.389,1,1,1,0,1,34.95440729,12.76595745,2.158562244
20103,KS,Leavenworth,7.369929425,77.389,1,1,1,0,1,28.3107443,8.427349133,2.158562244
20105,KS,Lincoln,7.78417573,77.389,1,1,1,0,1,40.31180401,15.3674833,2.158562244
20107,KS,Linn,12.08032633,77.389,1,1,1,0,1,43.60341151,13.2196162,2.158562244
20109,KS,Logan,5.389718076,77.389,1,1,1,0,1,33.07839388,9.942638623,2.158562244
20111,KS,Lyon,10.97474155,77.389,1,1,1,0,1,52.7878349,11.31426503,2.158562244
20113,KS,McPherson,5.882048093,77.389,1,1,1,0,1,26.82779456,11.68177241,2.158562244
20115,KS,Marion,5.76870187,77.389,1,1,1,0,1,26.64809656,12.30269266,2.158562244
20117,KS,Marshall,7.058011979,77.389,1,1,1,0,1,31.56682028,12.61520737,2.158562244
20119,KS,Meade,4.955690299,77.389,1,1,1,0,1,43.61179361,13.26781327,2.158562244
20121,KS,Miami,8.733869079,77.389,1,1,1,0,1,31.43421999,7.997843278,2.158562244
20123,KS,Mitchell,5.288284011,77.389,1,1,1,0,1,25.85365854,18.14634146,2.158562244
20125,KS,Montgomery,17.06637451,77.389,1,1,1,0,1,53.32116788,10.80291971,2.158562244
20127,KS,Morris,8.067846608,77.389,1,1,1,0,1,35.2739726,16.89497717,2.158562244
20129,KS,Morton,7.102272727,77.389,1,1,1,0,1,39.6812749,13.46613546,2.158562244
20131,KS,Nemaha,4.767035622,77.389,1,1,1,0,1,22.12075089,8.929477423,2.158562244
20133,KS,Neosho,14.33192514,77.389,1,1,1,0,1,48.77244412,14.51080982,2.158562244
20135,KS,Ness,5.030403538,77.389,1,1,1,0,1,39.82102908,11.85682327,2.158562244
20137,KS,Norton,4.923150817,77.389,1,1,1,0,1,33.02433372,13.32560834,2.158562244
20139,KS,Osage,9.746313055,77.389,1,1,1,0,1,37.76792313,12.3059867,2.158562244
20141,KS,Osborne,6.605139341,77.389,1,1,1,0,1,40.31413613,12.7399651,2.158562244
20143,KS,Ottawa,6.643121426,77.389,1,1,1,0,1,30.08778931,12.13088587,2.158562244
20145,KS,Pawnee,7.151604213,77.389,1,1,1,0,1,45.91304348,14.34782609,2.158562244
20147,KS,Phillips,6.720677592,77.389,1,1,1,0,1,35.60209424,11.83246073,2.158562244
20149,KS,Pottawatomie,5.504297088,77.389,1,1,1,0,1,24.36363636,12.16783217,2.158562244
20151,KS,Pratt,6.259861426,77.389,1,1,1,0,1,31.49411035,10.22938624,2.158562244
20153,KS,Rawlins,4.793800893,77.389,1,1,1,0,1,41.71597633,15.68047337,2.158562244
20155,KS,Reno,11.60960716,77.389,1,1,1,0,1,44.48992121,12.38104983,2.158562244
20157,KS,Republic,5.788507694,77.389,1,1,1,0,1,38.5989011,18.13186813,2.158562244
20159,KS,Rice,8.565489959,77.389,1,1,1,0,1,46.73001677,11.79429849,2.158562244
20161,KS,Riley,4.642907726,77.389,1,1,1,0,1,28.01063695,12.6630366,2.158562244
20163,KS,Rooks,7.656522582,77.389,1,1,1,0,1,31.90984579,16.37010676,2.158562244
20165,KS,Rush,7.844401461,77.389,1,1,1,0,1,31.31672598,7.651245552,2.158562244
