FIPS,State,County,PCT_LACCESS_POP,PCT_LACCESS_LOWI,PCT_LACCESS_CHILD,PCT_LACCESS_SENIORS,PCT_LACCESS_HHNV
2100,AK,Haines,20.70317871,4.890014561,3.933443944,2.327385365,2.015862216
2105,AK,Hoonah-Angoon,78.8333137,32.14054668,15.67441868,10.74418604,28.2178692
2110,AK,Juneau,32.41617287,6.13461527,8.338973566,2.304003774,2.858341513
2122,AK,Kenai Peninsula,20.37849871,5.907287421,5.027764687,2.448888987,3.33756928
2130,AK,Ketchikan Gateway,7.68772136,0.888592194,1.838253829,0.790977301,2.226653352
2150,AK,Kodiak Island,10.41539951,3.697891069,3.017408439,0.717356711,4.97514672
2164,AK,Lake and Peninsula,99.9999996,45.91409345,30.16554246,7.786633924,53.54214107
2170,AK,Matanuska-Susitna,22.96278229,5.77279867,6.306636877,1.886819767,2.576472981
2180,AK,Nome,53.37196625,35.96923514,20.298662,3.159234008,43.80599
2185,AK,North Slope,38.4796783,3.819365775,3.589380088,1.173439206,15.37482702
2188,AK,Northwest Arctic,57.45496574,32.33226224,21.52066987,3.269972074,43.67099663
2195,AK,Petersburg,4.805863212,1.547702903,1.283170364,0.396414483,5.229349451
2198,AK,Prince of Wales-Hyder,25.01492516,7.838116851,4.524337464,2.82134468,4.630137439
2201,AK,Prince of Wales-Outer Ketchi,,,,,
2220,AK,Sitka,18.21093133,5.894634222,4.406878295,1.822737144,1.885770239
2230,AK,Skagway,0.309912579,0.096639405,0,0.072380551,0.275893912
2231,AK,Skagway-Yakutat-Angoon,,,,,
2232,AK,Skagway-Hoonah-Angoon,,,,,
2240,AK,Southeast Fairbanks,29.06925794,9.166466019,6.931446518,3.031013094,4.451256931
2261,AK,Valdez-Cordova,27.95429569,10.86389619,6.398834212,2.881388397,5.33708103
2270,AK,Wade Hampton,66.430852,44.09667337,28.02484273,3.322273273,68.47040458
2275,AK,Wrangell,21.55442949,2.17215184,4.456595019,2.977694159,1.989390832
2280,AK,Wrangell-Petersburg,,,,,
2282,AK,Yakutat,0.380989836,0.089078193,0,0.095247459,3.583096529
2290,AK,Yukon-Koyukuk,99.99999992,50.08882135,27.77380103,10.18253399,50.17823056
4001,AZ,Apache,65.36370909,43.82803865,20.49963974,7.848549497,11.9356936
4003,AZ,Cochise,39.30480671,12.33563543,8.671918419,7.686568194,2.959605801
4005,AZ,Coconino,30.2461549,13.09584823,8.047439992,3.356048055,2.833944126
4007,AZ,Gila,23.90305272,11.54564339,4.975510178,5.654098766,3.529097189
4009,AZ,Graham,31.33398516,13.70231863,8.569252654,3.36802762,4.756930031
4011,AZ,Greenlee,70.60939238,25.86713666,20.4048757,8.183115236,6.234436143
4012,AZ,La Paz,43.32992469,18.94224948,4.377980117,20.98187279,6.697189328
4013,AZ,Maricopa,12.89667448,3.667381897,3.089849113,2.029047185,0.784539969
4015,AZ,Mohave,44.14569892,17.25378977,8.196377013,10.68742911,2.446514501
4017,AZ,Navajo,33.10885023,18.23207851,9.923974575,3.938095157,7.256422064
4019,AZ,Pima,23.68835458,7.261065417,5.110369634,4.488708284,1.235200708
4021,AZ,Pinal,17.34842335,4.771033552,3.438949408,4.33184842,2.825873772
4023,AZ,Santa Cruz,27.52490419,10.78107553,8.034332383,4.009242723,1.385846046
4025,AZ,Yavapai,33.2874608,12.08128562,6.538602802,8.281396547,2.264619041
4027,AZ,Yuma,22.35112788,10.52968995,6.2909966,4.236925229,2.048545438
5001,AR,Arkansas,22.07058415,7.922580214,4.430774206,4.114527362,2.847599476
5003,AR,Ashley,19.86708612,11.29593563,4.759564956,3.221872721,4.163345113
5005,AR,Baxter,11.99581779,5.417412457,2.302701311,3.597958201,2.818185842
5007,AR,Benton,19.69439445,6.33760408,5.587339613,2.504054023,2.157995281
5009,AR,Boone,30.01057894,10.75854712,6.645707078,5.920985514,3.098522293
5011,AR,Bradley,10.9022319,4.695199342,2.518618804,2.04004604,2.45215088
5013,AR,Calhoun,65.34407711,31.88214547,13.77810258,12.21379713,3.837950888
5015,AR,Carroll,8.595425926,4.054455867,2.188032022,1.396942645,2.017591592
5017,AR,Chicot,5.098911596,2.948822275,1.268174713,0.875770944,3.902284263
5019,AR,Clark,9.14315047,3.912026831,1.849273024,1.723672877,3.770923359
5021,AR,Clay,10.4184871,5.026389121,2.088064596,2.595056443,2.18954349
5023,AR,Cleburne,13.65534521,4.828485801,3.081557856,2.816258802,3.148152116
5025,AR,Cleveland,24.50199472,8.802406468,5.841416871,4.282018058,3.675873319
5027,AR,Columbia,17.94562472,7.383176757,2.67978033,2.744103085,3.988491377
5029,AR,Conway,21.16140836,9.387720081,5.227980309,3.605450738,5.187465578
5031,AR,Craighead,25.01992385,10.29967191,6.332022331,2.47760626,2.705248782
5033,AR,Crawford,21.10029818,9.612168704,5.668854451,2.603403097,3.261111331
5035,AR,Crittenden,12.02525227,4.393326087,3.389648734,1.226437452,2.743693303
5037,AR,Cross,16.49207295,7.914343972,4.149572615,2.65220676,4.135575538
5039,AR,Dallas,18.80702234,9.761683868,4.144173659,3.260420725,6.718720727
5041,AR,Desha,30.21340131,15.90087081,7.815481262,4.934152994,6.427063802
5043,AR,Drew,19.04793434,7.395063376,3.986436169,2.679358327,3.236873798
5045,AR,Faulkner,25.3354439,9.075142413,5.476658262,2.095835757,3.074735737
5047,AR,Franklin,10.44710184,5.560227612,2.391943676,1.432926611,3.898358568
5049,AR,Fulton,18.94785192,9.298290461,4.424802274,3.975873003,2.481563519
5051,AR,Garland,31.5152154,11.52825453,6.81627425,7.129987119,3.461200354
5053,AR,Grant,11.87738791,4.04451328,3.024068619,1.718417032,3.004154826
5055,AR,Greene,22.0622799,8.266471099,6.026701634,3.042572696,3.102588427
5057,AR,Hempstead,24.48189867,10.5990309,6.231230786,4.317583623,3.250086538
5059,AR,Hot Spring,18.28689403,8.63914139,4.295005834,3.151303035,2.458176212
5061,AR,Howard,14.70633792,7.332938357,3.533906832,2.982466429,2.504468171
5063,AR,Independence,18.68287629,7.765735893,4.524150894,2.818823409,3.074404176
5065,AR,Izard,5.915955073,2.650889358,1.424556205,1.131357944,2.795257766
5067,AR,Jackson,13.79417844,8.555724861,3.517348756,1.923009182,4.50580284
5069,AR,Jefferson,17.02871569,6.868046952,3.301418443,2.690790031,1.997273754
5071,AR,Johnson,9.079602613,4.363783918,2.030531303,1.58565153,2.960851062
5073,AR,Lafayette,21.10786747,8.877386187,5.479654373,3.716163491,8.730248077
5075,AR,Lawrence,25.2468503,13.09281255,5.969437295,4.433150732,2.177383722
5077,AR,Lee,31.42302305,15.84247311,7.04308049,5.167482562,9.513586771
5079,AR,Lincoln,34.33329472,20.63181268,2.689035705,1.799598734,9.414195028
5081,AR,Little River,6.553645475,3.5518669,1.72518401,0.908185378,4.64910645
5083,AR,Logan,13.75091609,6.836103118,3.340358437,2.366405757,2.750036133
5085,AR,Lonoke,19.04327361,6.342031809,5.441748789,2.150874318,2.463168994
5087,AR,Madison,26.10979767,11.98001128,5.613953222,4.461828105,3.072301233
5089,AR,Marion,13.54336579,5.500449333,2.170512323,3.286990817,1.933445228
5091,AR,Miller,25.25013973,9.878698286,6.056792932,3.48211523,2.317564535
5093,AR,Mississippi,12.9129579,6.876866992,3.774990315,1.417760999,3.882863595
5095,AR,Monroe,12.5199122,6.246559007,2.706294763,2.519209602,5.686292528
5097,AR,Montgomery,23.55457289,9.857647806,4.891671882,5.075621016,3.856879772
5099,AR,Nevada,26.38365578,10.85166496,5.887408501,5.597491509,4.779220482
5101,AR,Newton,35.2911202,15.17745817,7.325172896,6.758757507,7.11601913
5103,AR,Ouachita,28.13439925,15.43100447,6.385817609,4.739227151,5.320786413
5105,AR,Perry,10.60318096,5.169892861,2.347913941,1.922276085,3.83701015
5107,AR,Phillips,36.96119237,24.05540053,10.20039786,5.940249609,9.309578221
5109,AR,Pike,19.49343402,9.118749329,4.224474093,3.882616804,4.134438117
5111,AR,Poinsett,11.37709652,5.482350352,2.824510404,1.745017796,2.439835189
5113,AR,Polk,36.84237776,18.84879622,9.245437446,6.250479814,2.60956472
5115,AR,Pope,14.15994725,5.908888868,2.984530924,1.600708983,2.29550935
5117,AR,Prairie,6.140059081,1.603050892,1.479490032,1.015416694,4.332067956
5119,AR,Pulaski,30.56268833,10.11942942,7.458858098,3.603389624,2.663708049
5121,AR,Randolph,30.66436697,14.17265879,7.12013959,6.020755922,3.607486465
5123,AR,St. Francis,30.2447463,14.66687434,6.303050155,3.077933013,10.0823864
5125,AR,Saline,22.42279639,6.154961372,5.699050512,3.379141266,3.026374027
5127,AR,Scott,17.84182615,7.411013477,4.057581064,3.685652302,2.891137681
5129,AR,Searcy,33.26074963,19.12849033,6.702434855,6.506876312,6.368814115
5131,AR,Sebastian,14.30455514,5.294279601,3.430000925,1.833404806,1.367955212
5133,AR,Sevier,33.93474541,19.8569708,10.30162886,4.35162825,3.518184163
5135,AR,Sharp,20.67817836,8.833366202,3.741109494,6.442812371,4.012839994
5137,AR,Stone,24.49120092,12.35956711,5.45877603,4.590568679,5.641885624
5139,AR,Union,21.69830182,11.18941594,5.302716928,3.73382632,4.72783941
5141,AR,Van Buren,12.85578557,6.487081966,2.672685219,2.452799804,5.60986027
5143,AR,Washington,19.91554346,7.299587997,5.230630943,1.708547816,1.714083225
5145,AR,White,14.30292762,5.799070862,3.606648391,1.950006207,3.017882247
5147,AR,Woodruff,5.328619575,2.457833655,0.987129959,1.054666307,7.945049244
5149,AR,Yell,7.529794906,3.482367066,1.48696129,1.54962481,2.788101133
6001,CA,Alameda,10.62225976,1.604128383,2.542948821,1.157169396,0.449325001
6003,CA,Alpine,55.54007958,12.98823421,9.707994699,8.647965898,1.464564258
6005,CA,Amador,12.49745794,3.150091993,0.924300303,1.436505061,2.509057974
6007,CA,Butte,22.15873432,7.219096294,4.775616777,4.348321984,2.09568849
6009,CA,Calaveras,8.572989522,2.147078151,1.909729239,1.36349368,2.234942225
6011,CA,Colusa,8.268281955,2.682317731,1.894268269,1.661645776,1.824761944
6013,CA,Contra Costa,19.63936397,2.703588012,4.568306697,2.991315402,0.786487781
6015,CA,Del Norte,27.10749168,10.21732244,6.251359362,3.823785003,2.657574353
6017,CA,El Dorado,27.92789125,4.752817828,6.856359719,3.819419327,1.522803357
6019,CA,Fresno,12.21254977,5.452083783,3.804549788,1.0938292,1.245155469
6021,CA,Glenn,12.91099104,5.338263353,3.499093476,1.637761079,2.79501403
6023,CA,Humboldt,16.3258577,6.502850074,3.2690144,2.451716888,1.635320898
6025,CA,Imperial,16.14699528,8.04700349,3.517433205,1.511294441,1.855711435
6027,CA,Inyo,41.13536733,10.77763596,8.085193457,8.205798313,2.174332574
6029,CA,Kern,15.25257904,5.404176247,4.266728381,1.344795002,1.065651076
6031,CA,Kings,21.39694941,5.640467801,4.677350612,0.966219887,1.116508331
6033,CA,Lake,17.60234522,7.733389599,3.703126024,3.312350625,2.773349729
6035,CA,Lassen,48.30437547,29.7211497,5.154855421,3.548394998,1.778210859
6037,CA,Los Angeles,6.24792472,1.419437314,1.524116428,0.803809897,0.224679553
6039,CA,Madera,19.82276297,7.533121558,5.536282817,1.673460238,1.720912011
6041,CA,Marin,16.40030773,1.976600918,3.107661506,2.837880205,0.505331331
6043,CA,Mariposa,17.29098374,5.920276932,2.485607032,2.340326843,3.308578408
6045,CA,Mendocino,18.00113562,7.483601001,3.94637542,2.542565949,2.077412027
6047,CA,Merced,14.30604459,5.504610526,4.715310622,1.253060083,1.615926823
6049,CA,Modoc,35.75302967,14.99259642,6.761104517,8.326356975,3.112282633
6051,CA,Mono,47.97131742,8.151813033,9.635272204,6.521317771,3.126376516
6053,CA,Monterey,11.91203993,3.117996712,2.969703034,1.512440953,0.916907556
6055,CA,Napa,14.14266699,2.644000259,2.867726397,3.037006653,0.968575916
6057,CA,Nevada,23.93614616,5.342882286,4.709419937,4.716871646,1.653485239
6059,CA,Orange,7.327899242,0.958060706,1.703298271,1.08297326,0.288571331
6061,CA,Placer,15.2128237,2.239395567,3.637229745,2.564874868,0.938717794
6063,CA,Plumas,7.685524702,1.784106501,1.430236094,1.491452705,1.662454042
6065,CA,Riverside,19.81973274,6.178630951,5.390445604,2.519232812,0.964333959
6067,CA,Sacramento,13.40904786,3.660329803,3.31772062,1.574528254,0.762720859
6069,CA,San Benito,17.66431369,2.976676622,4.727784129,2.113364992,0.4822928
6071,CA,San Bernardino,22.31091595,7.462555844,6.273590279,2.199865942,1.267885846
6073,CA,San Diego,14.75500337,2.727386047,3.236611444,1.906730918,0.457952802
6075,CA,San Francisco,3.314855428,1.37728193,0.762026098,0.347678676,0.440880388
6077,CA,San Joaquin,11.37874379,3.583041513,3.353274797,0.930243824,0.605777424
6079,CA,San Luis Obispo,17.05369486,3.989261326,3.39688991,2.897657241,1.10505804
6081,CA,San Mateo,11.50350037,1.533712835,2.664664001,1.713832322,0.327338479
6083,CA,Santa Barbara,13.79199028,2.95770495,3.048609921,2.28651941,0.73567562
6085,CA,Santa Clara,9.546311286,1.266009996,2.360180591,1.204471658,0.334127485
6087,CA,Santa Cruz,16.15218701,4.035085692,2.942700028,1.862540217,0.854500875
6089,CA,Shasta,23.05561648,7.41295986,5.150179966,4.264610638,2.014062477
6091,CA,Sierra,88.117997,21.44273573,15.73507124,18.32266902,4.437641929
6093,CA,Siskiyou,19.57463289,8.444224914,3.730505713,4.14627795,3.257174911
6095,CA,Solano,22.3832169,4.068232377,5.438433217,2.342492812,1.079700411
6097,CA,Sonoma,16.4182066,3.823031471,3.370801746,2.707291204,1.017521634
6099,CA,Stanislaus,13.40998273,4.823790834,3.926594939,1.327036663,1.121852247
6101,CA,Sutter,35.26937707,10.43895967,10.13368734,4.141215422,1.196620022
6103,CA,Tehama,15.70601185,8.129370901,3.632527423,2.742228128,1.963449009
6105,CA,Trinity,16.81663539,6.832989184,2.33647002,3.736611047,1.225140449
6107,CA,Tulare,14.2989768,8.05591299,4.794514756,1.347459484,1.752229327
6109,CA,Tuolumne,28.00537288,8.690008969,5.756344915,5.290779397,2.398219348
6111,CA,Ventura,15.45978741,2.468680696,3.805880705,2.078534158,0.550514742
6113,CA,Yolo,9.397743241,2.345370766,2.201760759,1.100774941,0.59110786
6115,CA,Yuba,20.77202787,11.84080023,6.797370765,1.635283261,1.680452867
8001,CO,Adams,14.88800421,4.530165918,4.220886277,1.199135988,0.715803208
8003,CO,Alamosa,6.629492393,2.714642564,1.886851995,0.881183329,1.768926889
8005,CO,Arapahoe,17.00350125,3.53882185,4.392036017,1.848125637,0.676952471
8007,CO,Archuleta,22.68510009,7.740627043,4.549467186,3.823739822,1.441498565
8009,CO,Baca,25.21711998,8.348911683,5.323808968,5.20228336,0.779424962
8011,CO,Bent,25.69054192,12.65547028,4.350918134,2.754675024,2.186837454
8013,CO,Boulder,15.56967544,2.842224929,3.927944169,1.552965806,0.566455951
8014,CO,Broomfield,14.99601043,1.280918486,4.406688757,1.281864952,0.275375279
8014,CO,Broomfield,14.99601043,1.280918486,4.406688757,1.281864952,0.275375279
8015,CO,Chaffee,7.634906233,1.857557676,1.113497077,2.181405254,0.706940968
8017,CO,Cheyenne,33.85905532,11.5543296,8.507603616,5.79391847,3.251941132
8019,CO,Clear Creek,13.89639105,2.375325375,2.122101937,1.736289917,2.157706561
8021,CO,Conejos,5.617444267,2.205977255,1.456233483,1.05281117,4.049014538
8023,CO,Costilla,99.94345096,55.34905971,20.86820538,22.9001135,8.861391683
8025,CO,Crowley,53.48494482,29.96930337,9.673218937,7.860586706,5.87836273
8027,CO,Custer,24.73748834,8.158253555,4.110449475,5.591197678,1.80932026
8029,CO,Delta,4.382813431,1.663196619,1.132083667,0.823106822,1.03206015
8031,CO,Denver,14.2490877,6.376195427,3.717401345,1.264364632,1.647147526
8033,CO,Dolores,20.04194862,8.649281925,4.061591397,2.690810781,0.056983243
8035,CO,Douglas,18.54246987,1.59331607,5.571566235,1.312626434,0.55461777
8037,CO,Eagle,15.26727842,4.227529944,3.836535154,0.825024936,0.938509613
8039,CO,Elbert,27.67687657,6.536306182,7.245250969,3.099412021,1.246873569
8041,CO,El Paso,29.57901701,8.653838578,7.262939006,3.137797869,1.883312287
8043,CO,Fremont,31.82562507,10.35616431,5.490301869,5.953250196,1.725832968
8045,CO,Garfield,19.58082815,4.806646289,5.848342168,1.233958196,0.903903935
8047,CO,Gilpin,0,0,0,0,3.542696829
8049,CO,Grand,19.41372924,4.283009632,5.040554202,1.631695576,1.42302674
8051,CO,Gunnison,12.04265603,2.137880033,1.926900275,2.005861227,1.157126577
8053,CO,Hinsdale,99.99977709,26.78930665,19.92882563,17.43750027,0
8055,CO,Huerfano,36.99060048,11.22841097,5.767611717,8.876718281,2.842819183
8057,CO,Jackson,27.42291929,8.090996465,4.743522746,5.924787089,2.091234871
8059,CO,Jefferson,24.25783103,4.30672421,5.704991497,2.643391084,0.873476147
8061,CO,Kiowa,100.0000003,35.63486132,22.46065813,21.45922758,3.313630223
8063,CO,Kit Carson,26.05669242,8.40367353,6.683593902,4.474679782,1.302175894
8065,CO,Lake,69.94044728,26.53723473,17.84977971,6.53147883,4.004370393
8067,CO,La Plata,14.82570297,4.443089986,3.01568365,1.749307626,1.682598623
8069,CO,Larimer,22.44743493,5.10857417,5.204651973,3.084116663,0.849107315
8071,CO,Las Animas,39.86186218,14.94876718,8.118138974,7.264170909,3.857508405
8073,CO,Lincoln,22.9279831,6.761744395,5.45472679,5.080341148,1.613696304
8075,CO,Logan,20.19117368,6.145170173,5.000167509,3.157996295,1.202918877
8077,CO,Mesa,31.56252908,8.80293727,8.05837935,4.397612064,1.185349979
8079,CO,Mineral,95.74916581,22.52921568,13.6182597,21.48876389,0
8081,CO,Moffat,23.4034186,6.559300416,6.626225727,2.646445514,0.619985144
8083,CO,Montezuma,17.20991951,7.718706699,4.863058092,2.076288912,2.486974012
8085,CO,Montrose,19.71724535,8.326390711,5.381752647,3.141213674,1.155005521
8087,CO,Morgan,11.84562774,5.329663823,4.072857359,1.144683664,1.27531065
8089,CO,Otero,30.61622417,16.34403092,7.302387781,5.931265064,3.437443759
8091,CO,Ouray,7.305233177,1.619330455,0.982822909,1.444089554,0.970745303
8093,CO,Park,58.51952672,11.70282489,10.70263727,7.289413195,4.917344064
8095,CO,Phillips,32.87674419,9.187706722,8.126298497,7.531275295,2.285355489
8097,CO,Pitkin,10.25502137,1.571791159,1.848497146,1.318624229,0.701230269
8099,CO,Prowers,30.22098847,15.00621634,8.132841172,4.829227654,1.637465353
8101,CO,Pueblo,42.15226508,16.00125686,10.45458538,6.562982951,2.826239352
8103,CO,Rio Blanco,8.61070911,2.32869228,1.790769078,1.41177848,1.046007774
8105,CO,Rio Grande,5.809920513,2.324294904,1.670359131,0.578400331,0.742689863
8107,CO,Routt,25.76822479,5.058760663,5.107160621,1.970183823,1.469034653
8109,CO,Saguache,97.63140604,51.45547256,22.6217141,14.26859993,4.320357855
8111,CO,San Juan,99.24281023,19.3998577,18.22861903,12.29139699,9.489051248
8113,CO,San Miguel,9.42172322,1.337701736,1.741267278,0.838454149,0.892536782
8115,CO,Sedgwick,18.8588291,4.5389729,3.328203911,4.242914102,0.990832347
8117,CO,Summit,28.96275884,6.128221995,5.802728359,1.817765831,2.303955117
8119,CO,Teller,25.63400497,4.651684855,5.739590969,3.087535659,1.121534321
8121,CO,Washington,51.62086852,19.10014696,13.18893677,9.073346366,3.421082307
8123,CO,Weld,15.32715592,4.779470204,4.284211458,1.542993435,0.748676082
8125,CO,Yuma,22.9069798,6.817474356,6.001581772,3.225873616,0.993167412
9001,CT,Fairfield,28.63994799,2.563960775,7.513212072,4.335858359,1.089532617
9003,CT,Hartford,31.45319956,4.221226143,6.946105304,4.961665479,1.410045326
9005,CT,Litchfield,15.825265,1.707781283,3.745084056,2.240563685,1.46411766
9007,CT,Middlesex,33.42538324,4.657368589,7.279172751,5.372015839,1.706750775
9009,CT,New Haven,29.2638496,4.010706226,6.508947836,4.684593847,1.42594752
9011,CT,New London,28.66349866,4.399497356,6.021926934,4.495370247,2.017355528
9013,CT,Tolland,32.76520257,8.51129577,5.474570067,3.338126587,1.509906058
9015,CT,Windham,18.7119355,6.169939182,4.298452714,2.583114784,3.055967911
10001,DE,Kent,19.18531652,4.833615551,4.712949231,2.917581761,2.68581257
10003,DE,New Castle,30.64007153,6.496616595,7.124995303,3.817635839,2.015956914
10005,DE,Sussex,17.28331359,4.910970054,3.365113489,4.00289063,2.650645736
11001,DC,District of Columbia,2.820351831,0.958012957,0.653144759,0.462333638,0.702171922
12001,FL,Alachua,19.8376033,7.183420908,3.839977213,2.365454542,1.901224609
12003,FL,Baker,33.75930767,12.816508,7.896978109,3.369997893,1.495637894
12005,FL,Bay,36.36517255,9.635675126,8.484982904,4.790298414,1.65477776
12007,FL,Bradford,5.7057773,2.292294647,1.175276183,0.980490529,3.662044002
12009,FL,Brevard,39.70752831,10.75901713,8.141570394,7.658600981,1.447934968
12011,FL,Broward,11.23910155,2.75719736,2.616924551,1.660278637,0.574627519
12013,FL,Calhoun,25.6831139,13.21305114,5.234607968,3.586960406,4.68034456
12015,FL,Charlotte,42.68678601,11.98029466,6.523419063,13.76373565,2.13011382
12017,FL,Citrus,29.55600693,10.80949811,4.811394877,9.760889803,2.747705365
12019,FL,Clay,23.10146634,5.501943364,5.785739969,2.763003964,1.70331872
12021,FL,Collier,27.99854527,8.14505142,4.999463772,9.163102128,1.521738617
